"id:ID","uri","label","extensible","notation","definition","identifier","alt_label","pref_label"
"38251","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147068-C25196","","","Randomized","The process of assigning trial subjects to treatment or control groups using an element of chance to determine the assignments in order to reduce bias. NOTE: Unequal randomization is used to allocate subjects into groups at a differential rate; for example, three subjects may be assigned to a treatment group for every one assigned to the control group. [ICH E6 1.48] See also balanced study. (CDISC glossary)","C25196","Trial is Randomized","Randomization"
"38252","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132308","Physical Address Attribute Terminology","False","Physical Address Attribute Terminology","A terminology value set relevant to the attributes of the physical address entity.","C132308","Physical Address Attribute Terminology","CDISC Protocol Entities Physical Address Attribute Terminology"
"38253","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132308-C25160","","","City","A relatively large and/or densely populated area of human habitation with administrative or legal status that may be specified as a component of a postal address.","C25160","","City"
"38254","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132308-C25464","","","Country","A sovereign nation occupying a distinct territory and ruled by an autonomous government.","C25464","","Country"
"38255","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132308-C87189","","","Geographic Locality","A distinct geographic area in the immediate vicinity of a particular place, such as a city, neighborhood or district.","C87189","","Locality"
"38256","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132308-C16632","","","Geographic Region","Any demarcated area of the Earth; may be determined by both natural and human boundaries, such as a state or province.","C16632","","Geographic Area"
"38257","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132308-C25621","","","Postal Code","An alphanumeric code assigned to a mail delivery area.","C25621","","Postal Code"
"38258","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132308-C25632","","","Province","A sub-division of a country created by the central government for administrative purposes. Provinces are usually, but not always, less autonomous than states, and must obey the laws of the central government.","C25632","","Province"
"38259","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132308-C87194","","","State","A sub-division of a country that forms part of a federal union. States are usually, but not always, more autonomous than provinces and may have different laws from the central government.","C87194","","State"
"38260","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132308-C25690","","","Street Address","The street name and building number where an entity is located.","C25690","","Street Address"
"38261","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C181167","Protocol Amendment Attribute Terminology","False","Protocol Amendment Attribute Terminology","A terminology value set relevant to the attributes of the protocol amendment.","C181167","Protocol Amendment Attribute Terminology","CDISC Protocol Amendment Attribute Terminology"
"38262","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C181167-C181233","","","Brief Rationale for Protocol Change","A concise explanation justifying an individual change in the protocol.","C181233","Brief Rationale for Protocol Modification;Brief Rationale for Protocol Revision","Brief Rationale for Protocol Change"
"38263","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C181167-C181234","","","Overall Rationale for Protocol Amendment","A summarized explanation justifying a protocol amendment.","C181234","Overall Justification for Amendment","Overall Rationale for Protocol Amendment"
"38264","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C181167-C132352","","","Study Protocol Version Approval by Sponsor Date","The date on which a version of the protocol was finalized or approved by the sponsor.","C132352","Protocol Amendment Approval by Sponsor Date;Study Protocol Version Approval Date","Protocol Approval by Sponsor Date"
"38265","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C181167-C181232","","","Study Protocol Version Number","A string of numerals that uniquely identifies a specific version of a study protocol.","C181232","Study Protocol Amendment Number","Study Protocol Version Number"
"38266","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154681","Protocol Contact Role Value Set","False","Protocol Contact Role Value Set","The terminology relevant to the role that the individual or entity plays with respect to being a contact within a study protocol.","C154681","Protocol Contact Role Value Set","CDISC Protocol Entities Protocol Contact Role Response Terminology"
"38267","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154681-C154709","","","Biostatistician","A person who is responsible for the statistical aspects of the clinical or pre-clinical study. (NCI)","C154709","","Biostatistician"
"38268","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154681-C154708","","","Clinical Informaticist","An individual that designs, implements, evaluates and/or analyzes information technology in a healthcare or research setting. (NCI)","C154708","Clinical Informatician","Clinical Informaticist"
"38269","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154681-C51811","","","Clinical Research Coordinator","A person to whom a clinical investigator delegates routine administrative requirements of a protocol. The duties and responsibilities of a clinical research coordinator may vary across different infrastructures. Generally, the coordinator manages the subject's clinical trial participation and provides a vital linkage between the subject, the investigator, and the sponsor. (NCI)","C51811","CRC","Clinical Coordinator"
"38270","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154681-C127526","","","Contact for Public Queries","The study contact person who is responsible for questions from the public.","C127526","","Public Queries Study Contact"
"38271","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154681-C51818","","","Coordinating Investigator","An investigator assigned the responsibility for the coordination of investigators at different centers participating in a multi-center trial. While a single-center study would not include a coordinating investigator, the investigator at the site would fulfill the same responsibilities as a principal investigator. (after ICH E6)","C51818","","Coordinating Investigator"
"38272","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154681-C51820","","","Data Manager","An individual who is responsible for the development and implementation of architectures, policies and procedures for the effective management of data across its business lifecycle.","C51820","","Data Manager"
"38273","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154681-C25936","","","Investigator","A person responsible for the conduct of the clinical trial at a trial site. If a trial is conducted by a team of individuals at the trial site, the investigator is the responsible leader of the team and may be called the principal investigator.","C25936","","Investigator"
"38274","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154681-C127532","","","Legal Representative for the Study","An individual with expertise in the law who provides legal counsel and representation for a study.","C127532","","Legal Representative for the Study"
"38275","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154681-C51836","","","Medical Monitor","A sponsor representative who has medical authority for the evaluation of the safety aspects of a clinical trial. (CDISC Glossary)","C51836","","Medical Monitor"
"38276","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154681-C154706","","","National Coordinating Investigator","In the case of a multinational study, a person who has the responsibilities of the sponsor of the study in his/her country and will be responsible for the coordination of the principal investigators at different sites within that member state. (EMA)","C154706","","National Coordinating Investigator"
"38277","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154681-C70794","","","Primary Sponsor","The individual, organization, group or other legal person taking responsibility for securing the arrangements to initiate and/or manage a study (including arrangements to ensure that the study design meets appropriate standards and to ensure appropriate conduct and reporting). In commercial trials, the primary sponsor is normally the main applicant for regulatory authorization to begin the study. It may or may not be the main funder. (NCI)","C70794","","Primary Clinical Study Sponsor"
"38278","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154681-C19924","","","Principal Investigator","A person who has the primary responsibility for the conduct of a clinical study and study-related personnel at a study site. While a single-center study would not include a coordinating investigator, the investigator at the site would fulfill the same responsibilities as a principal investigator.","C19924","","Principal Investigator"
"38279","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154681-C70795","","","Secondary Sponsor","Additional individuals, organizations or other legal persons, if any, that have agreed with the primary sponsor to take on responsibilities of sponsorship. A secondary sponsor may have agreed to take on all the responsibilities of sponsorship jointly with the primary sponsor; or to form a group with the primary sponsor in which the responsibilities of sponsorship are allocated among the members of the group; or to act as the sponsor's legal representative in relation to some or all of the study sites; or to take responsibility for the accuracy of study registration information submitted.","C70795","","Secondary Clinical Study Sponsor"
"38280","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154681-C70793","","","Sponsor","An entity that is responsible for the initiation, management, and/or financing of a clinical study.","C70793","Clinical Study Sponsor;Sponsor;Study Sponsor","Clinical Study Sponsor"
"38281","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154681-C51878","","","Study Chair","A person who has overall responsibility for the technical conduct of a study, as well as for the interpretation, analysis, documentation and reporting of results, and represents the single point of study control. (FDA)","C51878","Study Director","Study Chair"
"38282","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154681-C54622","","","Subinvestigator","Any member of the clinical trial team designated and supervised by the investigator at a trial site to perform critical trial-related procedures and/or to make important trial-related decisions (e.g., associates, residents, research fellows). (ICH)","C54622","","Subinvestigator"
"38283","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154681-C154707","","","Technical Lead","An individual who is responsible for the delivery of technical aspects of a project. (NCI)","C154707","","Technical Lead"
"38284","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310","Protocol Entity Terminology","False","Protocol Entity Terminology","A terminology value set relevant to the entities within a protocol.","C132310","Protocol Entity Terminology","CDISC Protocol Entities Terminology"
"38285","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C70699","","","Biological Sample","Any material collected from a biological entity for testing, diagnostic, propagation, treatment, or research purposes.","C70699","Biological Sample;Biological Specimen;Biospecimen;Sample","Biospecimen"
"38286","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C15206","","","Clinical Study","A clinical study involves research using human volunteers (also called participants) that is intended to add to medical knowledge. There are two main types of clinical studies: clinical trials (also called interventional studies) and observational studies. [ClinicalTrials.gov] See also clinical trial. (CDISC Glossary)","C15206","","Clinical Study"
"38287","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C71104","","","Clinical Trial","1) A research investigation involving human subjects that is designed to answer specific questions about the safety and efficacy of a biomedical intervention (drug, treatment, device) or new ways of using a known drug, treatment, or device). 2) A research study in which one or more human subjects are prospectively assigned to one or more interventions (which may include placebo or other control) to evaluate the effects of those interventions on health-related biomedical or behavioral outcomes.(1. modified from ICH E6 Glossary, Directive 2001/20/EC. 2. NIH revised definition 2015) (CDISC Glossary)","C71104","","Clinical Trial"
"38288","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C25212","","","Endpoint","A defined variable intended to reflect an outcome measure of interest that is statistically analyzed to address a particular research question. NOTE: A precise definition of an endpoint typically specifies the type of assessments made, the timing of those assessments, the assessment tools used, and possibly other details, as applicable, such as how multiple assessments within an individual are to be combined. [After BEST Resource] (CDISC Glossary)","C25212","","End Point"
"38289","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C16735","","","Informed Consent","Consent given by a subject, or in the case of an individual that can only give assent, by a parent or legal guardian, for the participation in a clinical study only after having achieved an understanding of both the relevant medical facts and the relevant risks involved.","C16735","","Informed Consent"
"38290","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C51981","","","Ingredient","Any component that constitutes a part of a compound or mixture.","C51981","","Ingredient"
"38291","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C25218","","","Intervention","The drug, device, therapy, or process under investigation in a clinical study that is believed to have an effect on outcomes of interest in a study. [After https://grants.nih.gov/grants/policy/faq_clinical_trial_definition.htm#5224] (CDISC-Glossary)","C25218","","Intervention or Procedure"
"38292","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C93407","","","Outcome Measure","Specific key measurement(s) or observation(s) used to measure the effect of experimental variables on the participants in a study, or for observational studies, to describe patterns of diseases or traits or associations with exposures, risk factors or treatment. (BRIDG)","C93407","","Study Outcome Measurement"
"38293","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C20200","","","Outcome","Events or experiences that clinicians or investigators examining the impact of an intervention or exposure measure because they believe such events or experiences may be influenced by the research intervention or exposure. Outcome is a general term in that it does not necessarily relate to a planned objective of the study. (FDA)","C20200","","Outcome"
"38294","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C25407","","","Physical Address","A standardized representation of the location of a person, business, building, or organization. (NCI)","C25407","","Address"
"38295","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C132347","","","Protocol Amendment","A written description of a change(s) to, or formal clarification of, a protocol. (ICH E6)","C132347","","Protocol Amendment"
"38296","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C181183","","","Protocol Statement","A written message providing an official assurance, account, or assertion within the study protocol.","C181183","","Protocol Statement"
"38297","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C15381","","","Quality Assurance","All those planned and systematic actions that are established to ensure that the study is performed and the data are generated, documented (recorded), and reported in compliance with good clinical practice (GCP) and the applicable regulatory requirement(s). (ICH)","C15381","QA","Quality Assurance"
"38298","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C15311","","","Quality Control","The operational techniques and activities undertaken within the quality assurance system to verify that the requirements for quality of the study related activities have been fulfilled. (ICH)","C15311","QC","Quality Control"
"38299","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C184397","","","Reference","The curated list of sources that are cited within the reference section of the document.","C184397","Reference List","Reference List"
"38300","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C174447","","","Study Arm","A planned pathway assigned to the subject as they progress through the study, usually referred to by a name that reflects one or more treatments, exposures, and/or controls included in the path.","C174447","Arm","Study Arm"
"38301","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C154705","","","Study Contact Information","Information regarding the means of contacting a person or group that performs a function within a clinical study.","C154705","","Study Contact Information"
"38302","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C15320","","","Study Design","A plan detailing how a study will be performed in order to represent the phenomenon under examination, to answer the research questions that have been asked, and informing the statistical approach.","C15320","","Study Design"
"38303","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C142707","","","Study Monitoring","The act of overseeing the progress of a clinical study and of ensuring that it is conducted, recorded, and reported in accordance with the protocol, standard operating procedures (SOPs), good clinical practice (GCP), and regulatory requirement(s) where applicable. [after ICH E6 Glossary]","C142707","","Study Monitoring"
"38304","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C93450","","","Study Oversight Entity","A group of individuals that approves, monitors and reviews biomedical research to protect the rights, safety and welfare of the study participants, by providing critical scientific, ethical, and/or regulatory oversight functions.","C93450","","Study Oversight Authority"
"38305","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C70833","","","Study Population","A group of individuals taken from the general population who share a set of common characteristics, such as age, sex, or health condition, precisely defined in the study protocol. This is a population to which the study results could be reasonably generalized.","C70833","","Study Population"
"38306","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C177924","","","Study Product Administration","The act of the dispensing, applying, or tendering a study product to the participant. (NCI)","C177924","","Study Product Administration"
"38307","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C174271","","","Study Product","The material artifact(s), such as the trial product, interventional product, study drug, device, or procedure and their comparator(s), that is the focus of the study.","C174271","","Study Product"
"38308","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C132310-C70817","","","Study Protocol","The formal plan of an experiment or research activity, including the objective, rationale, design, materials and methods for the conduct of the study, intervention description, and method of data analysis.","C70817","","Study Protocol"
"38309","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C181168","Protocol Statement Attribute Terminology","False","Protocol Statement Attribute Terminology","A terminology value set relevant to the attributes of the protocol statement.","C181168","Protocol Statement Attribute Terminology","CDISC Protocol Statement Attribute Terminology"
"38310","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C181168-C181244","","","Biological Sample Use Statement","A written message within the study protocol that describes the provisions for use of biological samples for the duration of the study and, as applicable, for future use.","C181244","Biological Specimen Use Statement;Biospecimen Use Statement","Biological Sample Use Statement"
"38311","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C181168-C181240","","","Conflict of Interest Statement","A written message within the study protocol that describes how the study will manage actual or perceived conflicts of interest, including report to regulatory authorities and oversight entities.","C181240","","Conflict of Interest Statement"
"38312","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C181168-C181237","","","Data Integrity Statement","A written message within the study protocol that asserts that the data are complete, consistent, accurate, trustworthy, and reliable throughout the life cycle of the study.","C181237","","Data Integrity Statement"
"38313","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C181168-C184394","","","Data Sharing Statement","A written message within the study protocol that asserts compliance with data sharing policies.","C184394","","Data Sharing Compliance Policy Statement"
"38314","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C181168-C181241","","","Financial Disclosure Statement","A written message within the study protocol that asserts how any and all financial interests of the study stakeholders will be managed in relation to the study.","C181241","","Study Protocol Financial Disclosure Statement"
"38315","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C181168-C181236","","","Protocol Confidentiality Statement","A written message within the study protocol that asserts a statement of non-disclosure, such that information contained within the protocol document may only be shared with authorized parties.","C181236","","Protocol Confidentiality Statement"
"38316","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C181168-C181235","","","Protocol Regulatory Compliance Statement","A written message within the study protocol that asserts that the study will be conducted in compliance with Good Clinical Practice (GCP) guidelines, study protocol, and any other applicable regulatory requirements.","C181235","Regulatory Compliance Statement","Protocol Regulatory Compliance Statement"
"38317","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C181168-C184393","","","Publication Policy Statement","A written message within the study protocol that describes the policies pertaining to the publication of study results.","C184393","","Publication Policy Statement"
"38318","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C181168-C181239","","","Statement of Ethical Conduct","A written message within the study protocol that asserts that the study will be conducted in accordance with the ethical principles outlined in the Declaration of Helsinki and applicable regional regulations and guidelines.","C181239","","Statement of Ethical Conduct"
"38319","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C181168-C181238","","","Statement of Progress Reporting","A written message within the study protocol that asserts timely communication of study progress and results to the study stakeholders as well as regulatory authorities and study registries.","C181238","","Statement of Progress Reporting"
"38320","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C181168-C184392","","","Study Investigator Conduct Statement","A written message within the study protocol that asserts that a study investigator will be responsible for the performance and conduct of the study as described in the protocol, and in accordance with relevant laws, regulations, and guidelines.","C184392","Investigator Statement;Study Investigator Statement","Study Investigator Conduct Statement"
"38321","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C181168-C184391","","","Study Sponsor Conduct Statement","A written message within the study protocol that asserts that the study sponsor will be responsible for overseeing all aspects of study conduct.","C184391","Sponsor Statement;Study Sponsor Statement","Study Sponsor Conduct Statement"
"38322","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C181168-C181243","","","Subject Data Confidentiality Statement","A written message within the study protocol that asserts compliance with applicable regulations and guidelines to preserve and maintain study data confidentiality.","C181243","Study Participant Data Confidentiality Statement","Subject Data Confidentiality Statement"
"38323","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C181168-C181242","","","Subject Privacy Statement","A written message within the study protocol that asserts compliance with applicable regulations and guidelines regarding the protection of study subject, or participant, privacy.","C181242","Study Participant Privacy Statement","Subject Privacy Statement"
"38324","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147069","Randomization Type Value Set","False","Randomization Type Value Set","A terminology codelist relevant to the types of randomization schemas associated with a randomized controlled trial.","C147069","Randomization Type Value Set","CDISC Protocol Randomization Type Response Terminology"
"38325","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147069-C147126","","","Adaptive Randomization","A type of randomization schema in which the group assignment probability of a participant is adjusted based on the group assignments of those participants already randomized in the trial.","C147126","","Adaptive Randomization"
"38326","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147069-C147127","","","Block Randomization","A type of adaptive randomization in which a pre-specified number of participants is assigned to a block containing the same pre-specified number of balanced group assignments in random order.","C147127","Constrained Randomization","Block Randomization"
"38327","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147069-C147143","","","Minimization Randomization","A type of adaptive randomization in which the participant is assigned to the treatment group in an attempt to minimize imbalances in the number of participants for each stratification covariate across treatment groups.","C147143","Covariate Adaptive Randomization","Minimization Randomization"
"38328","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147069-C147144","","","Simple Randomization","A type of randomization schema in which each participant has the same chance of being randomized into any one group as all other participants.","C147144","Unrestricted Randomization","Simple Randomization"
"38329","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147069-C147145","","","Stratified Randomization","A type of block randomization in which participants are stratified into groups based on prognostic variables and then randomized into balanced treatment groups.","C147145","","Stratified Randomization"
"38330","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147069-C142743","","","Unequal Randomization","A type of randomization schema in which unequal numbers of participants are purposely assigned to multiple treatment groups.","C142743","","Unequal Randomization"
"38331","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C184333","Reference Attribute Terminology","False","Reference Attribute Terminology","A terminology value set relevant to the attributes of the reference.","C184333","Reference Attribute Terminology","CDISC Protocol Reference Attribute Terminology"
"38332","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C184333-C41196","","","Citation","A reference to an authoritative source.","C41196","","Citation"
"38333","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C172329","Study Arm Attribute Terminology","False","Study Arm Attribute Terminology","A terminology value set relevant to the attributes of the study arm entity.","C172329","Study Arm Attribute Terminology","CDISC Protocol Study Arm Attribute Terminology"
"38334","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C172329-C172458","","","Planned Number of Subjects Per Study Arm","The total number of subjects intended to be included within each arm for the study. (NCI)","C172458","","Planned Number of Subjects Per Study Arm"
"38335","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C172329-C93728","","","Study Arm Description","The textual representation of the arm for the study.","C93728","Arm Description","Arm Description"
"38336","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C172329-C172456","","","Study Arm Label","The given name of the arm for the study. (NCI)","C172456","Arm Label","Study Arm Label"
"38337","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C172329-C172457","","","Study Arm Type","The identification of the kind of arm(s) for the study. (NCI)","C172457","Arm Type","Study Arm Type"
"38338","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174222","Study Arm Type Value Set Terminology","False","Study Arm Type Value Set Terminology","The terminology relevant to the identification of the kind of arm.","C174222","Study Arm Type Value Set Terminology","CDISC Protocol Study Arm Type Value Set Terminology"
"38339","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174222-C174267","","","Active Comparator Arm","An arm describing the active comparator.","C174267","","Active Comparator Arm"
"38340","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174222-C174226","","","Control Arm","An arm describing the intervention or treatment plan for a group of participants in the study receiving a control. The control may comprise a non-investigational product (active control) or regimen, placebo, or no treatment.","C174226","","Control Arm"
"38341","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174222-C174266","","","Experimental Arm","An arm describing the intervention or treatment plan for a group of participants in the study receiving test product(s).","C174266","Investigational Arm","Investigational Arm"
"38342","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174222-C174270","","","No Intervention Arm","A study arm without an intervention or treatment.","C174270","","No Intervention Arm"
"38343","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174222-C174268","","","Placebo Comparator Arm","An arm describing the placebo comparator.","C174268","Placebo Control Arm","Placebo Control Arm"
"38344","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174222-C174269","","","Sham Comparator Arm","An arm describing the sham comparator.","C174269","Sham Intervention Arm","Sham Comparator Arm"
"38345","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C174222-C15538","","","Treatment Arm","An arm describing the intervention or treatment plan for a group of participants in the study. Treatment may consist of either experimental or control products under investigation.","C15538","","Protocol Treatment Arm"
"38346","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154682","Study Contact Information Attribute Terminology","False","Study Contact Information Attribute Terminology","A terminology value set relevant to the attributes of the study contact information entity.","C154682","Study Contact Information Attribute Terminology","CDISC Protocol Entities Study Contact Information Attribute Terminology"
"38347","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154682-C25354","","","Academic Degree","An academic rank conferred by a college, university, or other postsecondary education institution as official recognition for the successful completion of a program of studies.","C25354","","Academic Degree"
"38348","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154682-C42775","","","E-mail Address","A text string identifier for a location to which electronic mail can be delivered. (NCI)","C42775","Email Address","E-mail Address"
"38349","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154682-C42879","","","Fax Number","A telephone number that is used for identifying a specific fax machine in a telephone network.","C42879","Facsimile Number","Fax Number"
"38350","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154682-C154704","","","Organizational Affiliation","The name of the organization or entity that the person or group has an established relationship with.","C154704","","Organizational Affiliation Name"
"38351","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154682-C25191","","","Person Name","A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name. In some cultural traditions the family name comes first.","C25191","Individual's Name;Name","Person Name"
"38352","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154682-C25407","","","Physical Address","A standardized representation of the location of a person, business, building, or organization. (NCI)","C25407","","Address"
"38353","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154682-C48835","","","Role","The usual or expected function of something; the part something plays in an action or event. (NCI)","C48835","","Role"
"38354","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C154682-C40978","","","Telephone Number","A sequence of decimal digits (0-9) that is used for identifying a specific telephone line or other device in a telephone network.","C40978","Phone Number","Telephone Number"
"38355","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147066","Study Design Attribute Terminology","False","Study Design Attribute Terminology","A terminology value set relevant to the attributes of the study design entity.","C147066","Study Design Attribute Terminology","CDISC Protocol Entities Study Design Attribute Terminology"
"38356","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147066-C49068","","","Blinding","A process to limit bias by preventing subjects and/ or study personnel from identifying which treatments or procedures are administered, or from learning the results of tests and measures undertaken as part of a clinical investigation. (CDISC Glossary)","C49068","Masking","Blinded"
"38357","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147066-C98746","","","Interventional Study Design","The general design of the strategy for assigning interventions to participants in a clinical study. (clinicaltrials.gov)","C98746","Intervention Model","Intervention Model"
"38358","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147066-C147138","","","Observational Study Design","The general design of the strategy for identifying and following up with participants during observational studies. (clinicaltrials.gov)","C147138","Observation Model","Observational Study Model"
"38359","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147066-C147139","","","Overall Study Design","Summary description of the overall study plan and design, should include treatments studied, population studied, level and method of blinding/unmasking, kind of controls, method of assignment to treatment, sequence and duration of study periods, any safety, data monitoring or special steering or evaluation committees, and interim analyses. (ICH E3)","C147139","Overall Design;Study Design Description;Study Design Overview;Summary of Study Design","Study Design Description"
"38360","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147066-C52580","","","Participant Allocation","The process of assigning participants to particular treatment groups or cohorts in a clinical study.","C52580","Subject Allocation","Allocation"
"38361","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147066-C98771","","","Planned Number of Arms","The planned number of intervention groups.","C98771","Planned Number of Arms","Planned Number of Arms"
"38362","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147066-C147137","","","Planned Number of Cohorts","The planned number of study groups.","C147137","","Planned Number of Cohorts"
"38363","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147066-C49692","","","Planned Number of Participants","The planned number of subjects to be entered in a clinical trial. (NCI)","C49692","Anticipated Enrollment;Planned Enrollment;Planned Number of Subjects;Target Enrollment","Planned Subject Number"
"38364","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C147066-C147140","","","Randomization Type","A characterization or classification of the process of assigning trial subjects to treatment or control groups using an element of chance to determine the assignments in order to reduce bias.","C147140","","Randomization Method"
