"id:ID","uri","label","extensible","notation","definition","identifier","alt_label","pref_label"
"37070","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78426-C42994","","","SUSPENSION","A liquid dosage form that contains solid particles dispersed in a liquid vehicle. Note: A liquid is pourable; it flows and conforms to its container at room temperature. It displays Newtonian or pseudoplastic flow behavior.","C42994","Ready to Use Suspension;susp","Suspension Dosage Form"
"37071","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78426-C42998","","","TABLET","A solid dosage form containing medicinal substances with or without suitable diluents. (NCI)","C42998","tab","Tablet Dosage Form"
"37072","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78745","Exposure Dosing Frequency per Interval","true","EXDOSFRQ","A terminology subset of the CDISC SDTM Frequency codelist created for CDASH Exposure Dosing Frequency per Interval codelist. (NCI)","C78745","Exposure Dosing Frequency per Interval","CDISC CDASH Exposure Dosing Frequency per Interval Terminology"
"37073","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78745-C64496","","","BID","Two times per day, at unspecified times. (NCI)","C64496","BD;Twice per day","Twice Daily"
"37074","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78745-C64499","","","PRN","As needed. (NCI)","C64499","As needed","As Needed"
"37075","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78745-C25473","","","QD","A rate of occurrences within a period of time equal to one day.","C25473","/day;Daily;Per Day","Daily"
"37076","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78745-C64530","","","QID","Four times per day. (NCI)","C64530","4 times per day","Four Times Daily"
"37077","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78745-C64498","","","QM","Every month. (NCI)","C64498","Every Month;Per Month","Monthly"
"37078","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78745-C64525","","","QOD","Every other day. (NCI)","C64525","Every other day;Every Second Day;Every Two Days;Q2D","Every Other Day"
"37079","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78745-C64527","","","TID","Three times per day. (NCI)","C64527","3 times per day","Three Times Daily"
"37080","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78745-C17998","","","UNKNOWN","Not known, not observed, not recorded, or refused. (NCI)","C17998","U;UNK;Unknown","Unknown"
"37081","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78425","Exposure Route of Administration","true","EXROUTE","A terminology subset of the CDISC SDTM Route codelist created for CDASH Exposure Route of Administration codelist. (NCI)","C78425","Exposure Route of Administration","CDISC CDASH Exposure Route of Administration Terminology"
"37082","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78425-C38250","","","INTRALESIONAL","Administration within or introduced directly into a localized lesion. (FDA)","C38250","","Intralesional Route of Administration"
"37083","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78425-C28161","","","INTRAMUSCULAR","Administration within a muscle. (FDA)","C28161","","Intramuscular Route of Administration"
"37084","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78425-C38255","","","INTRAOCULAR","Administration within the eye. (FDA)","C38255","","Intraocular Route of Administration"
"37085","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78425-C38258","","","INTRAPERITONEAL","Administration within the peritoneal cavity. (FDA)","C38258","","Intraperitoneal Route of Administration"
"37086","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78425-C38284","","","NASAL","Administration to the nose; administered by way of the nose. (FDA)","C38284","Intranasal Route of Administration","Nasal Route of Administration"
"37087","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78425-C38288","","","ORAL","Administration to or by way of the mouth. (FDA)","C38288","Intraoral Route of Administration;PO","Oral Route of Administration"
"37088","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78425-C38295","","","RECTAL","Administration to the rectum. (FDA)","C38295","","Rectal Route of Administration"
"37089","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78425-C38216","","","RESPIRATORY (INHALATION)","Administration within the respiratory tract by inhaling orally or nasally for local or systemic effect. (FDA)","C38216","","Inhalation Route of Administration"
"37090","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78425-C38299","","","SUBCUTANEOUS","Administration beneath the skin; hypodermic. Synonymous with the term SUBDERMAL. (FDA)","C38299","SC;Subdermal Route of Administration","Subcutaneous Route of Administration"
"37091","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78425-C38304","","","TOPICAL","Administration to a particular spot on the outer surface of the body. The E2B term TRANSMAMMARY is a subset of the term TOPICAL. (FDA)","C38304","TOP","Topical Route of Administration"
"37092","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78425-C38305","","","TRANSDERMAL","Administration through the dermal layer of the skin to the systemic circulation by diffusion. (FDA)","C38305","","Transdermal Route of Administration"
"37093","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C78425-C38313","","","VAGINAL","Administration into the vagina. (FDA)","C38313","","Vaginal Route of Administration"
"37094","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C181165","Mode of Delivery","true","MODDLV","A terminology codelist relevant to the mode of delivery of a fetus or neonate.","C181165","Mode of Delivery","CDISC SDTM Mode of Delivery Terminology"
"37095","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C181165-C114136","","","BREECH EXTRACTION","The delivery of a breech-presenting fetus, which is manually pulled through the birth canal.","C114136","","Breech Extraction"
"37096","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C181165-C46088","","","CESAREAN SECTION","Surgical delivery of one or more intrauterine fetuses though an abdominal incision.","C46088","","Cesarean Section"
"37097","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C181165-C114143","","","DELIVERY BY DESTRUCTIVE OPERATION","Extraction of a fetus through the cervix using destructive surgical techniques.","C114143","","Delivery by Destructive Operation"
"37098","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C181165-C81301","","","VAGINAL ASSISTED DELIVERY","Birth of the fetus through the vagina with the application of vacuum or forceps or any other instrument.","C81301","Operative Vaginal Delivery","Vaginal Assisted Delivery"
"37099","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C181165-C81302","","","VAGINAL BIRTH AFTER CESAREAN DELIVERY","A vaginal birth in a woman with one or more previous cesarean births. (reVITALize)","C81302","","Vaginal Birth after Cesarean Delivery"
"37100","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C181165-C81303","","","VAGINAL DELIVERY","Birth of the fetus through the vagina.","C81303","","Vaginal Delivery"
"37101","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689","Race As Collected","true","RACEC","A terminology codelist relevant to the race of an individual as collected on the case report form.","C128689","Race As Collected","CDISC SDTM Collected Race Terminology"
"37102","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C154875","","","ABORIGINAL AUSTRALIAN","The native people of Australia.","C154875","","Aboriginal Australian"
"37103","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C128937","","","AFRICAN AMERICAN","A person having origins in the original peoples of sub-Saharan Africa and the United States.","C128937","","African American"
"37104","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C41226","","","AFRICAN CARIBBEAN","A person having origins in the original peoples of sub-Saharan Africa and the Caribbean.","C41226","","African Caribbean"
"37105","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C42331","","","AFRICAN","A person having origins in any of the original peoples of sub-Saharan Africa.","C42331","","African"
"37106","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C18237","","","ALASKA NATIVE","The native people of Alaska.","C18237","","Alaska Native"
"37107","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C41259","","","AMERICAN INDIAN OR ALASKA NATIVE","A person having origins in any of the original peoples of North and South America (including Central America), and who maintains tribal affiliation or community attachment. (FDA)","C41259","","American Indian or Alaska Native"
"37108","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43877","","","AMERICAN INDIAN","The native people of North America.","C43877","","American Indian"
"37109","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43876","","","ARAB","A person having origins in any of the original peoples of the Arabian peninsula and surrounding territories in the Middle East and northern Africa.","C43876","","Arab"
"37110","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C16310","","","ASIAN AMERICAN","A person having origins in the original peoples of Asia and the United States.","C16310","","Asian American"
"37111","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C41262","","","ASIAN INDIAN","A person having origins in any of the original peoples of the Indian subcontinent.","C41262","","Asian Indian"
"37112","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C41260","","","ASIAN","A person having origins in any of the original peoples of the Far East, Southeast Asia, or the Indian subcontinent including, for example, Cambodia, China, India, Japan, Korea, Malaysia, Pakistan, the Philippine Islands, Thailand, and Vietnam. (FDA)","C41260","","Asian"
"37113","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C67271","","","BAHAMIAN","A person having origins in any of the original peoples of the Bahamas.","C67271","","Bahamian"
"37114","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43671","","","BANGLADESHI","A person having origins in any of the original peoples of Bangladesh.","C43671","","Bangladeshi"
"37115","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43823","","","BARBADIAN","A person having origins in any of the original peoples of Barbados.","C43823","","Barbadian"
"37116","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43673","","","BHUTANESE","A person having origins in any of the original peoples of Bhutan.","C43673","","Bhutanese"
"37117","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C128991","","","BLACK CENTRAL AMERICAN","A person having origins in the original peoples of sub-Saharan Africa and Central America.","C128991","","Black Central American"
"37118","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C16352","","","BLACK OR AFRICAN AMERICAN","A person having origins in any of the black racial groups of Africa. Terms such as ""Haitian"" or ""Negro"" can be used in addition to ""Black or African American."" (FDA)","C16352","","Black or African American"
"37119","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C128992","","","BLACK SOUTH AMERICAN","A person having origins in the original peoples of sub-Saharan Africa and South America.","C128992","","Black South American"
"37120","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C128938","","","BLACK","A person having origins in the original peoples of sub-Saharan Africa or the Caribbean.","C128938","","Black"
"37121","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43830","","","BOTSWANAN","A person having origins in any of the original peoples of Botswana.","C43830","","Botswanan"
"37122","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43674","","","BURMESE","A person having origins in any of the original peoples of Myanmar (formerly Burma).","C43674","","Burmese"
"37123","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43399","","","CAMBODIAN","A person having origins in any of the original peoples of Cambodia (formerly Kampuchea).","C43399","","Cambodian"
"37124","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C77810","","","CARIBBEAN INDIAN","The native people of the Caribbean.","C77810","","Caribbean Indian"
"37125","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C44950","","","CENTRAL AMERICAN INDIAN","The native people of Central America.","C44950","","Central American Indian"
"37126","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C126534","","","CENTRAL ASIAN","A person having origins in any of the original peoples of Central Asia.","C126534","","Central Asian"
"37127","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43403","","","CHAMORRO","The native people of the Mariana Islands, including the United States territories of Guam and the Commonwealth of the Northern Mariana Islands in Micronesia.","C43403","","Chamorran"
"37128","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43391","","","CHINESE","A person having origins in any of the original peoples of China.","C43391","","Chinese"
"37129","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43824","","","DOMINICA ISLANDER","A person having origins in any of the original peoples of Dominica.","C43824","","Dominica Islander"
"37130","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C67117","","","DOMINICAN","A person having origins in any of the original peoples of the Dominican Republic.","C67117","","Dominican"
"37131","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C161419","","","EAST ASIAN","A person having origins in any of the original peoples of East Asia.","C161419","","East Asian"
"37132","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C77819","","","EASTERN EUROPEAN","A person having origins in any of the original peoples of Eastern Europe.","C77819","","Eastern European"
"37133","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43831","","","ETHIOPIAN","A person having origins in any of the original peoples of Ethiopia.","C43831","","Ethiopian"
"37134","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43851","","","EUROPEAN","A person having origins in any of the original peoples of Europe.","C43851","","European"
"37135","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43393","","","FILIPINO","A person having origins in any of the original peoples of the Philippines.","C43393","","Filipino"
"37136","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C44265","","","GREENLAND INUIT","The native people of Greenland.","C44265","","Greenland Eskimo"
"37137","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43837","","","GUAMANIAN OR CHAMORRO","A person having origins in the original peoples of the United States territories of Guam and the Commonwealth of the Northern Mariana Islands in Micronesia.","C43837","","Guamanian or Chamorro"
"37138","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43404","","","GUAMANIAN","A person having origins in any of the original peoples of Guam.","C43404","","Guamanian"
"37139","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43825","","","HAITIAN","A person having origins in any of the original peoples of Haiti.","C43825","","Haitian"
"37140","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43398","","","HMONG","The native people originating in China around the Yellow River or Hoang Ho.","C43398","","Hmong"
"37141","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43715","","","INDONESIAN","A person having origins in any of the original peoples of Indonesia.","C43715","","Indonesian"
"37142","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C44268","","","INUPIAT INUIT","The native people inhabiting the territory spanning the Norton Sound on the Bering Sea to the Canadian border.","C44268","","Inupiat Eskimo"
"37143","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43718","","","IWO JIMAN","A person having origins in any of the original peoples of Iwo Jima.","C43718","","Iwo Jiman"
"37144","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43826","","","JAMAICAN","A person having origins in any of the original peoples of Jamaica.","C43826","","Jamaican"
"37145","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43392","","","JAPANESE","A person having origins in any of the original peoples of Japan.","C43392","","Japanese"
"37146","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C154874","","","KHOISAN","The native people of the Western Cape in southern Africa.","C154874","","Khoisan"
"37147","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43395","","","KOREAN","A person having origins in any of the original peoples of North and South Korea.","C43395","","Korean"
"37148","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43397","","","LAOTIAN","A person having origins in any of the original peoples of Laos.","C43397","","Laotian"
"37149","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C126531","","","LATIN AMERICAN","A person of Latin American descent.","C126531","","Latin American"
"37150","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43832","","","LIBERIAN","A person having origins in any of the original peoples of Liberia.","C43832","","Liberian"
"37151","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43722","","","MALAGASY","A person having origins in any of the original peoples of Madagascar.","C43722","","Malagasy"
"37152","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43716","","","MALAYSIAN","A person having origins in any of the original peoples of Malaysia.","C43716","","Malaysian"
"37153","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43719","","","MALDIVIAN","A person having origins in any of the original peoples of the Maldives.","C43719","","Maldivian"
"37154","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C158274","","","MAORI","The native people of New Zealand.","C158274","","Maori"
"37155","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C77811","","","MEDITERRANEAN","A person having origins in any of the original peoples of the countries surrounding the Mediterranean sea.","C77811","","Mediterranean"
"37156","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43409","","","MELANESIAN","A person having origins in any of the original peoples of Melanesia.","C43409","","Melanesian"
"37157","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43402","","","MICRONESIAN","A person having origins in any of the original peoples of Micronesia.","C43402","","Micronesian"
"37158","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C77820","","","MIDDLE EASTERN","A person having origins in any of the original peoples of the Middle East.","C77820","","Middle Eastern"
"37159","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43864","","","MONGOLIAN","A person having origins in any of the original peoples of Mongolia.","C43864","","Mongolian"
"37160","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43833","","","NAMIBIAN","A person having origins in any of the original peoples of Namibia.","C43833","","Namibian"
"37161","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C41219","","","NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER","Denotes a person having origins in any of the original peoples of Hawaii, Guam, Samoa, or other Pacific Islands. The term covers particularly people who identify themselves as part-Hawaiian, Native Hawaiian, Guamanian or Chamorro, Carolinian, Samoan, Chuu. (FDA)","C41219","","Native Hawaiian or Other Pacific Islander"
"37162","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43394","","","NATIVE HAWAIIAN","A person having origins in any of the original peoples of Hawaii. (NCI)","C43394","","Native Hawaiian"
"37163","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43720","","","NEPALESE","A person having origins in any of the original peoples of Nepal.","C43720","","Nepalese"
"37164","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43834","","","NIGERIAN","A person having origins in any of the original peoples of Nigeria.","C43834","","Nigerian"
"37165","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C77813","","","NORTH AFRICAN","A person having origins in any of the original peoples of North Africa.","C77813","","North Coast of Africa"
"37166","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C77814","","","NORTHERN EUROPEAN","A person having origins in any of the original peoples of Northern Europe.","C77814","","Northern European"
"37167","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43234","","","NOT REPORTED","Not provided or available.","C43234","Not reported","Not Reported"
"37168","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43717","","","OKINAWAN","A person having origins in any of the original peoples of Okinawa.","C43717","","Okinawan"
"37169","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C107602","","","OTHER PACIFIC ISLANDER","A person having origins in the original peoples of the Pacific Islands, but not Guam, Hawaii, the Mariana Islands or Samoa. (NCI)","C107602","","Other Pacific Islander"
"37170","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43427","","","PAKISTANI","A person having origins in any of the original peoples of Pakistan.","C43427","","Pakistani"
"37171","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43405","","","POLYNESIAN","A person having origins in any of the original peoples of Polynesia.","C43405","","Polynesian"
"37172","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43860","","","RUSSIAN","A person having origins in any of the original peoples of Russia.","C43860","","Russian"
"37173","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43407","","","SAMOAN","A person having origins in any of the original peoples of Samoa. (NCI)","C43407","","Samoan"
"37174","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C44269","","","SIBERIAN ESKIMO","The native Yupik people inhabiting the coast of the Chukchi Peninsula in the far northeast of the Russian Federation and on St. Lawrence Island in Alaska.","C44269","","Siberian Eskimo"
"37175","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43721","","","SINGAPOREAN","A person having origins in any of the original peoples of Singapore.","C43721","","Singaporean"
"37176","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C44953","","","SOUTH AMERICAN INDIAN","The native people of South America.","C44953","","South American Indian"
"37177","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C41263","","","SOUTH ASIAN","A person having origins in any of the original peoples of the South Asia.","C41263","","South Asian"
"37178","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C126533","","","SOUTHEAST ASIAN","A person having origins in any of the original peoples of Southeast Asia.","C126533","","Southeast Asian"
"37179","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C156583","","","SOUTHERN AFRICAN COLOURED","A person of mixed race, whose ancestry is from one or more of the naturalized racial groups of Southern Africa (typically Western European, South Asian, or Southeastern Asian) and one or more of the indigenous Southern African peoples.","C156583","","Southern African Coloured"
"37180","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43672","","","SRI LANKAN","A person having origins in any of the original peoples of Sri Lanka.","C43672","","Sri Lankan"
"37181","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43675","","","TAIWANESE","A person having origins in any of the original peoples of Taiwan.","C43675","","Taiwanese"
"37182","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43400","","","THAI","A person having origins in any of the original peoples of Thailand.","C43400","","Thai"
"37183","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43827","","","TOBAGOAN","A person having origins in any of the original peoples of Tobago.","C43827","","Tobagoan"
"37184","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43828","","","TRINIDADIAN","A person having origins in any of the original peoples of Trinidad.","C43828","","Trinidadian"
"37185","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C17998","","","UNKNOWN","Not known, not observed, not recorded, or refused. (NCI)","C17998","U;UNK;Unknown","Unknown"
"37186","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43396","","","VIETNAMESE","A person having origins in any of the original peoples of Viet Nam.","C43396","","Vietnamese"
"37187","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C153343","","","WEST ASIAN","A person having origins in any of the original peoples of Western Asia.","C153343","","Western Asian"
"37188","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43829","","","WEST INDIAN","A person having origins in any of the original peoples of the West Indies.","C43829","","West Indian"
"37189","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C77817","","","WESTERN EUROPEAN","A person having origins in any of the original peoples of Western Europe.","C77817","","Western European"
"37190","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C77816","","","WHITE CARIBBEAN","A person having origins in the original peoples of Europe, the Middle East, or North Africa, and the Caribbean.","C77816","","White Caribbean"
"37191","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C128993","","","WHITE CENTRAL AMERICAN","A person having origins in the original peoples of Europe, the Middle East, or North Africa, and Central America.","C128993","","White Central American"
"37192","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C128994","","","WHITE SOUTH AMERICAN","A person having origins in the original peoples of Europe, the Middle East, or North Africa, and South America.","C128994","","White South American"
"37193","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C41261","","","WHITE","Denotes a person with European, Middle Eastern, or North African ancestral origin who identifies, or is identified, as White. (FDA)","C41261","","White"
"37194","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C44270","","","YUPIK ESKIMO","The native people inhabiting western, southwestern, and southcentral Alaska and the Russian Far East.","C44270","","Yupik Eskimo"
"37195","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C128689-C43835","","","ZAIREAN","A person having origins in any of the original peoples of Zaire.","C43835","","Zairean"
"37196","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C177909","Serious Adverse Event Report Category","false","SAERCAT","Terminology relevant to the classification of a serious adverse event report.","C177909","Serious Adverse Event Report Category","CDISC CDASH Serious Adverse Event Report Category Response Terminology"
"37197","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C177909-C41200","","","AMENDMENT","Action(s) undertaken to modify by means of correction, addition, subtraction, or replacement.","C41200","Amended","Amendment"
"37198","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C177909-C178052","","","NULLIFICATION","Action(s) undertaken to void, negate, or invalidate.","C178052","Nullified","Nullification"
"37199","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C177909-C25604","","","ORIGINAL","Preceding all others in time or being as first made or performed.","C25604","","Original"
"37200","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C181164","Study Agent Dechallenge Reaction Response","true","SADCRR","A terminology codelist relevant to the resultant reaction due to withdrawing, interrupting, or otherwise altering administration of study treatment.","C181164","Study Agent Dechallenge Reaction Response","CDISC CDASH Study Agent Dechallenge Reaction Response Terminology"
"37201","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C181164-C181222","","","NEGATIVE DECHALLENGE","Continued presence of an adverse event after decrease or change in dose, or withdrawal of the product/drug.","C181222","","Negative Dechallenge Response"
"37202","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C181164-C181224","","","NOT APPLICABLE DECHALLENGE","The outcome of decreasing the dose or discontinuation of the product/drug is not relevant in the current context.","C181224","","Not Applicable Dechallenge Response"
"37203","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C181164-C181223","","","POSITIVE DECHALLENGE","Partial or complete abatement of an adverse event after decrease or change in dose, or withdrawal of the product/drug.","C181223","","Positive Dechallenge Response"
"37204","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C181164-C181225","","","UNKNOWN DECHALLENGE","No information regarding the outcome of decreasing the dose or discontinuation of the product/drug.","C181225","","Unknown Dechallenge Response"
"37205","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C181163","Study Agent Rechallenge Reaction Response","true","SARCRR","A terminology codelist relevant to the resultant reaction due to restarting or otherwise returning administration of study treatment to previous level, after a dechallenge event.","C181163","Study Agent Rechallenge Reaction Response","CDISC CDASH Study Agent Rechallenge Reaction Response Terminology"
"37206","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C181163-C181226","","","NEGATIVE RECHALLENGE","Failure of the product/drug, when reintroduced, to produce signs or symptoms similar to those observed when the product/drug was previously used.","C181226","","Negative Rechallenge Response"
"37207","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C181163-C181228","","","NOT APPLICABLE RECHALLENGE","The outcome of reintroduction of product/drug is not relevant in the current context.","C181228","","Not Applicable Rechallenge Response"
"37208","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C181163-C181227","","","POSITIVE RECHALLENGE","Recurrence of similar or new signs and symptoms upon reintroduction of the product/drug.","C181227","","Positive Rechallenge Response"
"37209","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C181163-C181229","","","UKNOWN RECHALLENGE","No information regarding the outcome of reintroduction of product/drug.","C181229","","Unknown Rechallenge Response"
"37210","http://id.d4k.dk/dataset/cdisc/ct/v48/cdash/C83004","Substance Use Never/Current/Former Classification","true","SUNCF","A terminology subset of the CDISC SDTM Never/Current/Former Classification codelist created for CDASH Substance Use Never/Current/Former Classification codelist. (NCI)","C83004","Substance Use Never/Current/Former Classification","CDISC CDASH Substance Use Never/Current/Former Classification Terminology"
