"id:ID","alt_label","definition","extensible","identifier","label","notation","pref_label","uri"
"376","Diary for Irritable Bowel Syndrome Symptoms-Constipation v1.0 Questionnaire Test Code","Diary for Irritable Bowel Syndrome Symptoms-Constipation v1.0 test code.","false","C183549","Diary for Irritable Bowel Syndrome Symptoms-Constipation v1.0 Questionnaire Test Code","DIBC01TC","CDISC Questionnaire DIBSS-C Version 1.0 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C183549"
"377","Diary for Irritable Bowel Syndrome Symptoms-Constipation v1.0 Questionnaire Test Name","Diary for Irritable Bowel Syndrome Symptoms-Constipation v1.0 test name.","false","C183548","Diary for Irritable Bowel Syndrome Symptoms-Constipation v1.0 Questionnaire Test Name","DIBC01TN","CDISC Questionnaire DIBSS-C Version 1.0 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C183548"
"378","Dictionary Name","A name given to a reference source that lists words and gives their meaning. (NCI)","true","C66788","Dictionary Name","DICTNAM","CDISC Dictionary Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C66788"
"379","Directionality","CDISC terminology for anatomical location or specimen further detailing directionality.","true","C99074","Directionality","DIR","CDISC SDTM Directionality Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C99074"
"380","Disability Assessment for Dementia Questionnaire Test Code","Disability Assessment for Dementia test code.","false","C105130","Disability Assessment for Dementia Questionnaire Test Code","DAD01TC","CDISC Questionnaire DAD Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C105130"
"381","Disability Assessment for Dementia Questionnaire Test Name","Disability Assessment for Dementia test name.","false","C105129","Disability Assessment for Dementia Questionnaire Test Name","DAD01TN","CDISC Questionnaire DAD Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C105129"
"382","Disability Rating Scale Clinical Classification Test Code","Disability Rating Scale test code.","false","C115402","Disability Rating Scale Clinical Classification Test Code","DRS01TC","CDISC Clinical Classification DRS Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C115402"
"383","Disability Rating Scale Clinical Classification Test Name","Disability Rating Scale test name.","false","C115401","Disability Rating Scale Clinical Classification Test Name","DRS01TN","CDISC Clinical Classification DRS Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C115401"
"384","Discharge Disposition","The destination or circumstance at the time of discharge.","true","C101863","Discharge Disposition","DISCHDX","CDISC SDTM Discharge Disposition Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101863"
"385","Disease Outcome","Terminology relevant to the measurable result or effect of treatment on a disease.","true","C102578","Disease Outcome","DSSOUT","CDISC SDTM Disease Outcome Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C102578"
"386","Disease Presentation Type","Terminology relevant to the symptoms and/or clinical manifestation of a disease.","true","C127268","Disease Presentation Type","DSPRTYP","CDISC SDTM Disease Presentation Type Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C127268"
"387","Disease Steps Clinical Classification Test Code","Disease Steps test code.","false","C112437","Disease Steps Clinical Classification Test Code","DS01TC","CDISC Clinical Classification DS Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C112437"
"388","Disease Steps Clinical Classification Test Name","Disease Steps test name.","false","C112436","Disease Steps Clinical Classification Test Name","DS01TN","CDISC Clinical Classification DS Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C112436"
"389","Drug Accountability Test Code","The short name, or code, of the test for the drug accountability assessment.","true","C78732","Drug Accountability Test Code","DATESTCD","CDISC SDTM Drug Accountability Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C78732"
"390","Drug Accountability Test Name","The name of the test for the drug accountability assessment.","true","C78731","Drug Accountability Test Name","DATEST","CDISC SDTM Drug Accountability Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C78731"
"391","Drug Resistance Status","Terminology relevant to the state or condition of the microbe or lesion to indicate whether it is resistant to drugs normally used in treatment.","true","C102577","Drug Resistance Status","DRSTAT","CDISC SDTM Drug Resistance Status Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C102577"
"392","Duchenne Muscular Dystrophy Findings About Test Code","Terminology relevant to the test codes that describe findings about a Duchenne muscular dystrophy event or intervention.","true","C139018","Duchenne Muscular Dystrophy Findings About Test Code","DMFATSCD","CDISC SDTM Duchenne Muscular Dystrophy Findings About Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C139018"
"393","Duchenne Muscular Dystrophy Findings About Test Name","Terminology relevant to the test cnames that describe findings about a Duchenne muscular dystrophy event or intervention.","true","C139019","Duchenne Muscular Dystrophy Findings About Test Name","DMFATS","CDISC SDTM Duchenne Muscular Dystrophy Findings About Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C139019"
"394","Eastern Cooperative Oncology Group Performance Status Clinical Classification ORRES for ECOG101 TN/TC","Eastern Cooperative Oncology Group Performance Status original result for ECOG101 test and test code.","false","C179943","Eastern Cooperative Oncology Group Performance Status Clinical Classification ORRES for ECOG101 TN/TC","ECOG101OR","CDISC Clinical Classification Eastern Cooperative Oncology Group Performance Status ECOG101 Original Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C179943"
"395","Eastern Cooperative Oncology Group Performance Status Clinical Classification STRESC for ECOG101 TN/TC","Eastern Cooperative Oncology Group Performance Status standardized character result for ECOG101 test and test code.","false","C179944","Eastern Cooperative Oncology Group Performance Status Clinical Classification STRESC for ECOG101 TN/TC","ECOG101STR","CDISC Clinical Classification Eastern Cooperative Oncology Group Performance Status ECOG101 Standardized Character Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C179944"
"396","Eastern Cooperative Oncology Group Performance Status Clinical Classification Test Code","Eastern Cooperative Oncology Group Performance Status test code.","false","C101815","Eastern Cooperative Oncology Group Performance Status Clinical Classification Test Code","ECOG1TC","CDISC Clinical Classification ECOG Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101815"
"397","Eastern Cooperative Oncology Group Performance Status Clinical Classification Test Name","Eastern Cooperative Oncology Group Performance Status test name.","false","C101816","Eastern Cooperative Oncology Group Performance Status Clinical Classification Test Name","ECOG1TN","CDISC Clinical Classification ECOG Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101816"
"398","Ebola Virus Findings About Test Code","Terminology relevant to the test codes that describe findings about an Ebola virus infection event or intervention.","true","C132316","Ebola Virus Findings About Test Code","EBFATSCD","CDISC SDTM Ebola Virus Findings About Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C132316"
"399","Ebola Virus Findings About Test Name","Terminology relevant to the test names that describe findings about an Ebola virus infection event or intervention.","true","C132315","Ebola Virus Findings About Test Name","EBFATS","CDISC SDTM Ebola Virus Findings About Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C132315"
"400","ECG Lead","Terminology related to electrocardiogram lead names.","true","C90013","ECG Lead","EGLEAD","CDISC SDTM Electrocardiogram Lead Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C90013"
"401","ECG Read Method Response","Terminology relevant to the method for how the ECG is read, with respect to how much human intervention is involved.","true","C172333","ECG Read Method Response","EGRDMETH","CDISC SDTM ECG Read Method Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C172333"
"402","ECG Result","Terminology codelist used with ECG Findings and Abnormalities within CDISC.","true","C71150","ECG Result","EGSTRESC","CDISC SDTM ECG Finding Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C71150"
"403","ECG T Wave Offset Method Response","A terminology codelist relevant to the methods used to determine the end of an ECG T wave.","true","C184331","ECG T Wave Offset Method Response","TWOFFMTH","CDISC SDTM ECG T Wave Offset Method Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C184331"
"404","ECG Test Code","Terminology codelist used with ECG Tests within CDISC.","true","C71153","ECG Test Code","EGTESTCD","CDISC SDTM ECG Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C71153"
"405","ECG Test Method","Terminology codelist used with ECG Test Methods within CDISC.","true","C71151","ECG Test Method","EGMETHOD","CDISC SDTM ECG Test Method Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C71151"
"406","ECG Test Name","Terminology codelist used with ECG Test Names within CDISC.","true","C71152","ECG Test Name","EGTEST","CDISC SDTM ECG Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C71152"
"407","Edinburgh Postnatal Depression Scale Questionnaire Test Code","Edinburgh Postnatal Depression Scale test code.","false","C132521","Edinburgh Postnatal Depression Scale Questionnaire Test Code","EPDS01TC","CDISC Questionnaire EPDS Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C132521"
"408","Edinburgh Postnatal Depression Scale Questionnaire Test Name","Edinburgh Postnatal Depression Scale test name.","false","C132520","Edinburgh Postnatal Depression Scale Questionnaire Test Name","EPDS01TN","CDISC Questionnaire EPDS Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C132520"
"409","Emory Treatment Resistance Interview for PTSD Clinical Classification Test Code","Emory Treatment Resistance Interview for PTSD test code.","false","C161627","Emory Treatment Resistance Interview for PTSD Clinical Classification Test Code","ETRP01TC","CDISC Clinical Classification E-TRIP Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C161627"
"410","Emory Treatment Resistance Interview for PTSD Clinical Classification Test Name","Emory Treatment Resistance Interview for PTSD test name.","false","C161626","Emory Treatment Resistance Interview for PTSD Clinical Classification Test Name","ETRP01TN","CDISC Clinical Classification E-TRIP Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C161626"
"411","Emotion Recognition Functional Test Test Code","Emotion Recognition test code.","false","C150768","Emotion Recognition Functional Test Test Code","EMO1TC","CDISC Functional Test ERT Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150768"
"412","Emotion Recognition Functional Test Test Name","Emotion Recognition test name.","false","C150767","Emotion Recognition Functional Test Test Name","EMO1TN","CDISC Functional Test ERT Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150767"
"413","Employment Status","Terminology relevant to the state of being engaged in an activity or service for wages or salary.","true","C111108","Employment Status","EMPSTAT","CDISC SDTM Employment Status Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C111108"
"414","Environmental Setting","Terminology relevant to the surroundings or environment.","true","C127262","Environmental Setting","SETTING","CDISC SDTM Environmental Setting Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C127262"
"415","Epoch","The name of the EPOCH.","true","C99079","Epoch","EPOCH","CDISC SDTM Epoch Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C99079"
"416","Epworth Sleepiness Scale Questionnaire Test Code","Epworth Sleepiness Scale test code.","false","C103463","Epworth Sleepiness Scale Questionnaire Test Code","ESS01TC","CDISC Questionnaire ESS Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C103463"
"417","Epworth Sleepiness Scale Questionnaire Test Name","Epworth Sleepiness Scale test name.","false","C103462","Epworth Sleepiness Scale Questionnaire Test Name","ESS01TN","CDISC Questionnaire ESS Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C103462"
"418","Ethnic Group","A social group characterized by a distinctive social and cultural tradition maintained from generation to generation, a common history and origin and a sense of identification with the group; members of the group have distinctive features in their way of life, shared experiences and often a common genetic heritage; these features may be reflected in their experience of health and disease. (NCI)","false","C66790","Ethnic Group","ETHNIC","CDISC SDTM Ethnic Group Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C66790"
"419","Ethnicity As Collected","A terminology codelist relevant to the ethnicity of an individual as collected on the case report form.","true","C128690","Ethnicity As Collected","ETHNICC","CDISC SDTM Collected Ethnicity Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C128690"
"420","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Colorectal Version 2.1 Questionnaire Test Code","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Colorectal Version 2.1 test code.","false","C170525","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Colorectal Version 2.1 Questionnaire Test Code","EOR06TC","CDISC Questionnaire EORTC QLQ-CR29 Version 2.1 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C170525"
"421","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Colorectal Version 2.1 Questionnaire Test Name","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Colorectal Version 2.1 test name.","false","C170524","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Colorectal Version 2.1 Questionnaire Test Name","EOR06TN","CDISC Questionnaire EORTC QLQ-CR29 Version 2.1 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C170524"
"422","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Core 30 Version 3.0 Questionnaire Test Code","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Core 30 Version 3.0 test code.","false","C161619","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Core 30 Version 3.0 Questionnaire Test Code","EOR01TC","CDISC Questionnaire EORTC QLQ-C30 Version 3 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C161619"
"423","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Core 30 Version 3.0 Questionnaire Test Name","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Core 30 Version 3.0 test name.","false","C161618","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Core 30 Version 3.0 Questionnaire Test Name","EOR01TN","CDISC Questionnaire EORTC QLQ-C30 Version 3 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C161618"
"424","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Lung Cancer Module Questionnaire Test Code","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Lung Cancer Module test code.","false","C172400","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Lung Cancer Module Questionnaire Test Code","EOR18TC","CDISC Questionnaire EORTC QLQ-LC13 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C172400"
"425","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Lung Cancer Module Questionnaire Test Name","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Lung Cancer Module test name.","false","C172399","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Lung Cancer Module Questionnaire Test Name","EOR18TN","CDISC Questionnaire EORTC QLQ-LC13 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C172399"
"426","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Palliative Care Version 1.0 Questionnaire Test Code","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Palliative Care Version 1.0 test code.","false","C161617","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Palliative Care Version 1.0 Questionnaire Test Code","EOR02TC","CDISC Questionnaire EORTC QLQ-C15-PAL Version 1 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C161617"
"427","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Palliative Care Version 1.0 Questionnaire Test Name","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Palliative Care Version 1.0 test name.","false","C161616","European Organisation for the Research and Treatment of Cancer Quality of Life Questionnaire - Palliative Care Version 1.0 Questionnaire Test Name","EOR02TN","CDISC Questionnaire EORTC QLQ-C15-PAL Version 1 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C161616"
"428","European Quality of Life Five Dimension Five Level Scale Questionnaire Test Code","European Quality of Life Five Dimension Five Level Scale test code.","false","C101817","European Quality of Life Five Dimension Five Level Scale Questionnaire Test Code","EQ5D02TC","CDISC Questionnaire EQ-5D-5L Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101817"
"429","European Quality of Life Five Dimension Five Level Scale Questionnaire Test Name","European Quality of Life Five Dimension Five Level Scale test name.","false","C101818","European Quality of Life Five Dimension Five Level Scale Questionnaire Test Name","EQ5D02TN","CDISC Questionnaire EQ-5D-5L Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101818"
"430","European Quality of Life Five Dimension Three Level Scale Questionnaire Test Code","European Quality of Life Five Dimension Three Level Scale test code.","false","C100136","European Quality of Life Five Dimension Three Level Scale Questionnaire Test Code","EQ5D01TC","CDISC Questionnaire EQ-5D-3L Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100136"
"431","European Quality of Life Five Dimension Three Level Scale Questionnaire Test Name","European Quality of Life Five Dimension Three Level Scale test name.","false","C100135","European Quality of Life Five Dimension Three Level Scale Questionnaire Test Name","EQ5D01TN","CDISC Questionnaire EQ-5D-3L Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100135"
"432","Evaluator","The role that the individual or entity plays with respect to a specific situation or person.","true","C78735","Evaluator","EVAL","CDISC SDTM Evaluator Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C78735"
"433","Exacerbations of Chronic Pulmonary Disease Tool Patient-Reported Outcome Questionnaire Test Code","Exacerbations of Chronic Pulmonary Disease Tool Patient-Reported Outcome test code.","false","C123653","Exacerbations of Chronic Pulmonary Disease Tool Patient-Reported Outcome Questionnaire Test Code","EXACT1TC","CDISC Questionnaire EXACT Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C123653"
"434","Exacerbations of Chronic Pulmonary Disease Tool Patient-Reported Outcome Questionnaire Test Name","Exacerbations of Chronic Pulmonary Disease Tool Patient-Reported Outcome test name.","false","C123652","Exacerbations of Chronic Pulmonary Disease Tool Patient-Reported Outcome Questionnaire Test Name","EXACT1TN","CDISC Questionnaire EXACT Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C123652"
"435","Expanded Disability Rating Scale - Postacute Interview Caregiver Version Questionnaire Test Code","Expanded Disability Rating Scale - Postacute Interview Caregiver Version test code.","false","C125745","Expanded Disability Rating Scale - Postacute Interview Caregiver Version Questionnaire Test Code","ED1TC","CDISC Questionnaire Expanded DRS-PI Caregiver Version Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C125745"
"436","Expanded Disability Rating Scale - Postacute Interview Caregiver Version Questionnaire Test Name","Expanded Disability Rating Scale - Postacute Interview Caregiver Version test name.","false","C125744","Expanded Disability Rating Scale - Postacute Interview Caregiver Version Questionnaire Test Name","ED1TN","CDISC Questionnaire Expanded DRS-PI Caregiver Version Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C125744"
"437","Expanded Disability Rating Scale - Postacute Interview Survivor Version Questionnaire Test Code","Expanded Disability Rating Scale - Postacute Interview Survivor Version test code.","false","C125747","Expanded Disability Rating Scale - Postacute Interview Survivor Version Questionnaire Test Code","ED2TC","CDISC Questionnaire Expanded DRS-PI Survivor Version Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C125747"
"438","Expanded Disability Rating Scale - Postacute Interview Survivor Version Questionnaire Test Name","Expanded Disability Rating Scale - Postacute Interview Survivor Version test name.","false","C125746","Expanded Disability Rating Scale - Postacute Interview Survivor Version Questionnaire Test Name","ED2TN","CDISC Questionnaire Expanded DRS-PI Survivor Version Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C125746"
"439","Extended Glasgow Outcome Scale Questionnaire Test Code","Extended Glasgow Outcome Scale test code.","false","C115404","Extended Glasgow Outcome Scale Questionnaire Test Code","GOSE1TC","CDISC Questionnaire GOSE Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C115404"
"440","Extended Glasgow Outcome Scale Questionnaire Test Name","Extended Glasgow Outcome Scale test name.","false","C115403","Extended Glasgow Outcome Scale Questionnaire Test Name","GOSE1TN","CDISC Questionnaire GOSE Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C115403"
"441","Extrapyramidal Symptom Rating Scale-Abbreviated Clinical Classification Test Code","Extrapyramidal Symptom Rating Scale-Abbreviated test code.","false","C117991","Extrapyramidal Symptom Rating Scale-Abbreviated Clinical Classification Test Code","ESRSA1TC","CDISC Clinical Classification ESRS-A Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C117991"
"442","Extrapyramidal Symptom Rating Scale-Abbreviated Clinical Classification Test Name","Extrapyramidal Symptom Rating Scale-Abbreviated test name.","false","C117990","Extrapyramidal Symptom Rating Scale-Abbreviated Clinical Classification Test Name","ESRSA1TN","CDISC Clinical Classification ESRS-A Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C117990"
"443","Faces Pain Scale - Revised Questionnaire Test Code","Faces Pain Scale - Revised test code.","false","C100154","Faces Pain Scale - Revised Questionnaire Test Code","FPSR1TC","CDISC Questionnaire FPSR Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100154"
"444","Faces Pain Scale - Revised Questionnaire Test Name","Faces Pain Scale - Revised test name.","false","C100153","Faces Pain Scale - Revised Questionnaire Test Name","FPSR1TN","CDISC Questionnaire FPSR Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100153"
"445","Fatigue Severity Scale Questionnaire Test Code","Fatigue Severity Scale test code.","false","C113850","Fatigue Severity Scale Questionnaire Test Code","FSS01TC","CDISC Questionnaire Fatigue Severity Scale Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C113850"
"446","Fatigue Severity Scale Questionnaire Test Name","Fatigue Severity Scale test name.","false","C113849","Fatigue Severity Scale Questionnaire Test Name","FSS01TN","CDISC Questionnaire Fatigue Severity Scale Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C113849"
"447","FDA Technical Specification Response","Terminology relevant to the version of the FDA technical specification guide used in the study.","true","C160926","FDA Technical Specification Response","FDATSRS","CDISC SDTM FDA Technical Specification Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C160926"
"448","Findings About Test Code","Terminology relevant to the test codes that describe findings about an event or intervention.","true","C101832","Findings About Test Code","FATESTCD","CDISC SDTM Findings About Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101832"
"449","Findings About Test Name","Terminology relevant to the test names that describe findings about an event or intervention.","true","C101833","Findings About Test Name","FATEST","CDISC SDTM Findings About Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101833"
"450","Fitzpatrick Skin Classification Response","A terminology codelist relevant to the classification system used to categorize the sensitivity of a subject's skin to sunlight. (Fitzpatrick TB. The validity and practicality of sun-reactive skin types I through VI. Arch. Dermatol. 1998 124: 869-871.)","true","C76351","Fitzpatrick Skin Classification Response","SKINCLAS","CDISC SDTM Skin Classification Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C76351"
"451","Framingham Heart Study Cardiovascular Disease 10-Year Risk Score Clinical Classification Test Code","Framingham Heart Study Cardiovascular Disease 10-Year Risk Score test code.","false","C124670","Framingham Heart Study Cardiovascular Disease 10-Year Risk Score Clinical Classification Test Code","FCVD1TC","CDISC Clinical Classification FHS CVD 10-Year Risk Score Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124670"
"452","Framingham Heart Study Cardiovascular Disease 10-Year Risk Score Clinical Classification Test Name","Framingham Heart Study Cardiovascular Disease 10-Year Risk Score test name.","false","C124669","Framingham Heart Study Cardiovascular Disease 10-Year Risk Score Clinical Classification Test Name","FCVD1TN","CDISC Clinical Classification FHS CVD 10-Year Risk Score Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124669"
"453","Frequency","The terminology that includes terms pertaining to frequency within CDISC.","true","C71113","Frequency","FREQ","CDISC SDTM Frequency Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C71113"
"454","Functional Activities Questionnaire Clinical Classification Test Code","Functional Activities Questionnaire test code.","false","C111344","Functional Activities Questionnaire Clinical Classification Test Code","FAQ01TC","CDISC Clinical Classification FAQ Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C111344"
"455","Functional Activities Questionnaire Clinical Classification Test Name","Functional Activities Questionnaire test name.","false","C111343","Functional Activities Questionnaire Clinical Classification Test Name","FAQ01TN","CDISC Clinical Classification FAQ Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C111343"
"456","Functional Assessment of Anorexia/Cachexia Treatment Version 4 Questionnaire Test Code","Functional Assessment of Anorexia/Cachexia Treatment Version 4 test code.","false","C179938","Functional Assessment of Anorexia/Cachexia Treatment Version 4 Questionnaire Test Code","FAC065TC","CDISC Questionnaire FAACT Version 4 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C179938"
"457","Functional Assessment of Anorexia/Cachexia Treatment Version 4 Questionnaire Test Name","Functional Assessment of Anorexia/Cachexia Treatment Version 4 test name.","false","C179937","Functional Assessment of Anorexia/Cachexia Treatment Version 4 Questionnaire Test Name","FAC065TN","CDISC Questionnaire FAACT Version 4 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C179937"
"458","Functional Assessment of Cancer Therapy-Biologic Response Modifiers Version 4 Questionnaire Test Code","Functional Assessment of Cancer Therapy-Biologic Response Modifiers Version 4 test code.","false","C150778","Functional Assessment of Cancer Therapy-Biologic Response Modifiers Version 4 Questionnaire Test Code","FAC062TC","CDISC Questionnaire FACT-BRM Version 4 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150778"
"459","Functional Assessment of Cancer Therapy-Biologic Response Modifiers Version 4 Questionnaire Test Name","Functional Assessment of Cancer Therapy-Biologic Response Modifiers Version 4 test name.","false","C150777","Functional Assessment of Cancer Therapy-Biologic Response Modifiers Version 4 Questionnaire Test Name","FAC062TN","CDISC Questionnaire FACT-BRM Version 4 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C150777"
"460","Functional Assessment of Cancer Therapy-Bladder Version 4 Questionnaire Test Code","Functional Assessment of Cancer Therapy-Bladder Version 4 test code.","false","C154453","Functional Assessment of Cancer Therapy-Bladder Version 4 Questionnaire Test Code","FAC006TC","CDISC Questionnaire FACT-BL Version 4 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C154453"
"461","Functional Assessment of Cancer Therapy-Bladder Version 4 Questionnaire Test Name","Functional Assessment of Cancer Therapy-Bladder Version 4 test name.","false","C154452","Functional Assessment of Cancer Therapy-Bladder Version 4 Questionnaire Test Name","FAC006TN","CDISC Questionnaire FACT-BL Version 4 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C154452"
